generated_query,true_query,exact_match,query_similarity_measure,string_similarity_measure,has_join,has_multiple_tables,exec_gen_query
" 

SELECT model_type FROM table_20866024_2 WHERE model_designation = '97100';
","select model_type from table_20866024_2 where model_designation = ""97100""",True,1.0,1.0,False,False,True
" 

SELECT commonwealth_equivalent
FROM table_1015521_2
WHERE us_air_force_equivalent = 'Major General';
","select commonwealth_equivalent from table_1015521_2 where us_air_force_equivalent = ""major general""",True,1.0,1.0,False,False,True
" 

SELECT university FROM table_27369069_4 WHERE soccer_stadium = 'terrain #2 of complexe sportif claude-robillard';
","select university from table_27369069_4 where soccer_stadium = ""terrain #2 of complexe sportif claude-robillard""",True,1.0,1.0,False,False,True
" 
SELECT chroma_format FROM table_1376890_2 WHERE name = 'high profile';
","select chroma_format from table_1376890_2 where name = ""high profile""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(DISTINCT instrument) 
FROM instruments 
JOIN songs ON instruments.songid = songs.songid 
WHERE songs.songid = 'Badlands';
","select count(distinct instrument) from instruments as t1 join songs as t2 on t1.songid = t2.songid where title = ""badlands""",False,1.0,0.6470588235294118,True,True,True
" 
SELECT COUNT(*) FROM table_15938543_1 WHERE us_viewers__million_ = '5.1';
","select count(original_air_date) from table_15938543_1 where us_viewers__million_ = ""5.1""",False,1.0,0.875,False,False,True
" 

SELECT flightno
FROM flights
WHERE sourceairport = 'APG';
","select flightno from flights where sourceairport = ""apg""",True,1.0,1.0,False,False,True
" 

SELECT name FROM table_1198175_1 WHERE born = '1957-12-30' AND born = 'Detroit, MI';
","select name from table_1198175_1 where born = ""december 30, 1957 detroit, mi""",False,0.0,0.6666666666666666,False,False,True
" 

SELECT email, phone FROM customers WHERE first_name = 'Astrid' AND last_name = 'Gruber';
","select email, phone from customers where first_name = ""astrid"" and last_name = ""gruber""",True,1.0,1.0,False,False,True
" 

SELECT episode_air_date FROM table_27615445_1 WHERE audition_venue = 'Nego Quirido Sambadrome';
","select episode_air_date from table_27615445_1 where audition_venue = ""nego quirido sambadrome""",True,1.0,1.0,False,False,True
" 
SELECT station FROM table_1847523_2 WHERE affiliation = 'kmgh-tv';
","select affiliation from table_1847523_2 where station = ""kmgh-tv""",False,0.0,1.0,False,False,True
" 
SELECT * FROM table_1566848_6 WHERE centerfold_model = 'cherie witter' LIMIT 20;
","select 20 as _questions from table_1566848_6 where centerfold_model = ""cherie witter""",False,0.0,0.8181818181818182,False,False,True
" 

SELECT account_id, date_account_opened, account_name, other_account_details
FROM accounts;
","select account_id, date_account_opened, account_name, other_account_details from accounts",True,1.0,1.0,False,False,True
" 
SELECT country FROM table_26166836_2 WHERE road_race = 'Ottawa Marathon';
","select count(country) from table_26166836_2 where road_race = ""ottawa marathon""",False,0.0,0.8888888888888888,False,False,True
" 
SELECT pinyin FROM table_1982739_2 WHERE english_name = 'Dingyuan County';
","select pinyin from table_1982739_2 where english_name = ""dingyuan county""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(DISTINCT episode_air_date) 
FROM table_27615445_1 
WHERE audition_city = 'Rio De Janeiro';
","select count(episode_air_date) from table_27615445_1 where audition_city = ""rio de janeiro""",False,1.0,0.9,False,False,True
" 

SELECT school_year
FROM table_14603212_5
WHERE class_aaaa IN (gregory, portland);
",select school_year from table_14603212_5 where class_aaaa = gregory - portland,False,0.0,0.6,False,False,True
" 
SELECT product_name, COUNT(product_id) AS problem_count
FROM problems
JOIN product ON problems.product_id = product.product_id
GROUP BY product_name
ORDER BY problem_count DESC
LIMIT 3;
",select t2.product_name from problems as t1 join product as t2 on t1.product_id = t2.product_id group by t2.product_name order by count(*) desc limit 3,False,0.0,0.7,True,True,False
" 
SELECT net_profit__€m_
FROM table_20614109_1
WHERE earnings_per_share__€_ = 1.19;
","select net_profit__€m_ from table_20614109_1 where earnings_per_share__€_ = ""1.19""",False,1.0,0.875,False,False,True
" 
SELECT policy_type_code, COUNT(*) AS num_records
FROM policies
GROUP BY policy_type_code;
","select policy_type_code, count(*) from policies group by policy_type_code",False,1.0,1.0,False,False,True
" 

SELECT school FROM table_15475116_1 WHERE colors LIKE '%maroon%' AND colors LIKE '%white%';
","select school from table_15475116_1 where colors = ""maroon and white""",False,1.0,0.7,False,False,True
" 

SELECT company FROM table_20174050_23 WHERE author ='sarah sarah pinborough';
","select company from table_20174050_23 where author = ""pinborough, sarah sarah pinborough""",False,0.0,0.8,False,False,True
" 
SELECT arabic FROM table_26919_6 WHERE tigrinya = 'ħamuʃte';
","select arabic from table_26919_6 where tigrinya = ""ħamuʃte""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(DISTINCT uid) FROM tweets;
",select count(distinct uid) from tweets,True,1.0,1.0,False,False,True
" 

SELECT prize__eur_
FROM table_20195922_3
WHERE number_of_winning_tickets = 1;
",select prize__eur_ from table_20195922_3 where number_of_winning_tickets = 1,True,1.0,1.0,False,False,True
" 
","select t2.apt_number, t1.booking_start_date, t1.booking_start_date from apartment_bookings as t1 join apartments as t2 on t1.apt_id = t2.apt_id",False,0.0,0.0,True,True,False
" 

SELECT stuid FROM student WHERE city_code = 'CHI';
","select stuid from student where city_code = ""chi""",True,1.0,1.0,False,False,True
" 
SELECT ben_tahir FROM table_11447995_2 WHERE bello = 51;
","select ben_tahir from table_11447995_2 where bello = ""51""",False,1.0,0.875,False,False,True
" 

SELECT title_subject FROM table_20903658_1 WHERE medium = 'bronze' AND public_office = 'colonist' AND public_office ='soldier' AND title_subject = 'Ville Marie, New France';
","select title_subject from table_20903658_1 where medium = ""bronze"" and public_office = ""colonist and soldier in ville marie, new france""",False,0.0,0.7647058823529411,False,False,True
" 
SELECT released_date FROM table_1616608_2 WHERE western_title = 'Polarium';
","select released_date from table_1616608_2 where western_title = ""polarium""",True,1.0,1.0,False,False,True
" 
SELECT replaced_by FROM table_25361570_2 WHERE date_of_vacancy = 'August 9';
","select replaced_by from table_25361570_2 where date_of_vacancy = ""august 9"" and date_of_appointment = ""august 9""",False,1.0,0.8181818181818182,False,False,True
" 
SELECT COUNT(milepost) 
FROM table_10568553_1 
WHERE street_names = 'Anne Street';
","select count(milepost) from table_10568553_1 where street_names = ""anne street""",True,1.0,1.0,False,False,True
" 

SELECT employee_id FROM employees WHERE employee_id NOT IN (SELECT destroyed_by_employee_id FROM documents_to_be_destroyed);
",select employee_id from employees except select destroyed_by_employee_id from documents_to_be_destroyed,False,0.999000999000999,0.7142857142857143,False,True,True
" 
SELECT location FROM table_11365528_2 WHERE website = 'http://www.mudgeerabasoccer.com/'
","select location from table_11365528_2 where website = ""http://www.mudgeerabasoccer.com/""",True,1.0,1.0,False,False,True
" 
SELECT month
FROM happy_hour
GROUP BY month
HAVING COUNT(*) > 2;
",select month from happy_hour group by month having count(*) > 2,True,1.0,1.0,False,False,True
" 
SELECT winner FROM table_12454156_1 WHERE losing_hand = 'Ah 7s';
","select winner from table_12454156_1 where losing_hand = ""ah 7s""",True,1.0,1.0,False,False,True
" 

SELECT DISTINCT fname
FROM student
JOIN voting_record ON student.fname = voting_record.vice_president_vote
WHERE student.city_code!= 'PIT';
","select distinct t1.fname from student as t1 join voting_record as t2 on t1.stuid = t2.vice_president_vote except select distinct fname from student where city_code = ""pit""",False,0.0,0.5789473684210527,True,True,True
" 
SELECT listed_owner_s_ FROM table_24535095_2 WHERE crew_chief ='mike garvey';
","select listed_owner_s_ from table_24535095_2 where crew_chief = ""mike garvey""",False,1.0,0.7777777777777778,False,False,True
" 

SELECT products.product_name, ref_colors.color_description, products.product_description
FROM products
INNER JOIN ref_colors ON products.color_code = ref_colors.color_code
WHERE products.product_category = 'Herbs';
","select t1.product_name, t2.color_description, t1.product_description from products as t1 join ref_colors as t2 on t1.color_code = t2.color_code where product_category_code = ""herbs""",False,0.0,0.5,True,True,False
" 

SELECT sprint_classification FROM table_23944514_15 WHERE aggressive_rider ='michael barry';
","select sprint_classification from table_23944514_15 where aggressive_rider = ""michael barry""",False,1.0,0.7777777777777778,False,False,True
" 

SELECT segment_d FROM table_15187735_11 WHERE series_ep = '11-05';
","select segment_d from table_15187735_11 where series_ep = ""11-05""",True,1.0,1.0,False,False,True
" 
SELECT away_team FROM table_16388230_1 WHERE ground = 'Richmond';
","select ground from table_16388230_1 where away_team = ""richmond""",False,0.0,1.0,False,False,True
" 

SELECT position_in_table FROM table_26914854_3 WHERE date_of_vacancy = '4 January 2011';
","select position_in_table from table_26914854_3 where date_of_vacancy = ""4 january 2011""",True,1.0,1.0,False,False,True
" 

SELECT name FROM teacher WHERE hometown!= 'Little Lever Urban District';
","select name from teacher where hometown <> ""little lever urban district""",False,1.0,0.8181818181818182,False,False,True
" 

SELECT type FROM table_254776_1 WHERE location = 'Swarthmore, Pennsylvania';
","select type from table_254776_1 where location = ""swarthmore, pennsylvania""",True,1.0,1.0,False,False,True
" 

SELECT p2.name
FROM person p1
JOIN personfriend pf ON p1.name = pf.name
JOIN person p2 ON pf.friend = p2.name
WHERE p1.name = 'Alice';
",select distinct t4.name from personfriend as t1 join person as t2 on t1.name = t2.name join personfriend as t3 on t1.friend = t3.name join personfriend as t4 on t3.friend = t4.name where t2.name = 'alice' and t4.name <> 'alice',False,0.0,0.391304347826087,True,True,True
" 

SELECT branding FROM table_17487395_1 WHERE location = 'Cebu';
","select branding from table_17487395_1 where location = ""cebu""",True,1.0,1.0,False,False,True
" 
SELECT shirt_sponsor FROM table_25527255_2 WHERE team = 'FC Bunyodkor';
","select shirt_sponsor from table_25527255_2 where team = ""fc bunyodkor""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM table_20090682_4 WHERE vehicle = 'toyota corolla';
","select count(driver) from table_20090682_4 where vehicle = ""toyota corolla""",False,1.0,0.8888888888888888,False,False,True
" 
SELECT pinyin FROM table_1300525_1 WHERE simplified = '信州区';
","select count(pinyin) from table_1300525_1 where simplified = ""信州区""",False,0.0,0.875,False,False,True
" 

SELECT purse___us FROM table_1529260_2 WHERE margin_of_victory = 8;
","select count(purse___us) as $__ from table_1529260_2 where margin_of_victory = ""8 strokes""",False,0.0,0.5454545454545454,False,False,True
" 
SELECT COUNT(*) FROM table_1620397_2 WHERE released = 'april 2010';
","select count(series_sorted) from table_1620397_2 where released = ""april 2010""",False,1.0,0.8888888888888888,False,False,True
" 

SELECT * FROM table_256862_1 WHERE winning_yacht ='steinlager 2' ORDER BY legs DESC LIMIT 1;
","select max(legs) from table_256862_1 where winning_yacht = ""steinlager 2""",False,0.0,0.6666666666666666,False,False,True
" 

SELECT capacity_in_persons_hour 
FROM table_17814458_1 
WHERE construction_year_s_ = '1983' 
ORDER BY capacity_in_persons_hour ASC 
LIMIT 1;
","select min(capacity_in_persons_hour) from table_17814458_1 where construction_year_s_ = ""1983""",False,1.0,0.875,False,False,True
" 

SELECT winner FROM table_22050544_1 WHERE event__number = '15h';
","select winner from table_22050544_1 where event__number = ""15h""",True,1.0,1.0,False,False,True
" 
SELECT languages
FROM table_14670060_1
WHERE call_sign = 'XEJAM';
","select languages from table_14670060_1 where call_sign = ""xejam""",True,1.0,1.0,False,False,True
" 
SELECT language FROM table_1930857_1 WHERE year_founded = '1874';
","select language from table_1930857_1 where year_founded = ""1874""",True,1.0,1.0,False,False,True
" 
SELECT android_version FROM table_ WHERE code_name = 'Lotus';
","select android_version from table_ where code_name = ""lotus""",True,1.0,1.0,False,False,True
" 

SELECT order_id
FROM shipments
ORDER BY shipment_date DESC
LIMIT 1;
",select order_id from shipments where shipment_date = (select max(shipment_date) from shipments),False,1.0,0.5,False,False,True
" 

SELECT other FROM table_1850282_7 WHERE species = 'chironius multiventris septentrionalis';
","select other from table_1850282_7 where species = ""chironius multiventris septentrionalis""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(branding)
FROM table_17822401_1
WHERE power__kw_ = 5;
","select count(branding) from table_17822401_1 where power__kw_ = ""5kw""",False,0.0,0.875,False,False,True
" 
SELECT test_taker FROM table_10749367_3 WHERE challenge = 'night driving';
","select test_taker from table_10749367_3 where challenge = ""night driving""",True,1.0,1.0,False,False,True
" 

SELECT leader_battle FROM table_25920798_2 WHERE vote = '4-3';
","select leader_battle from table_25920798_2 where vote = ""4-3""",True,1.0,1.0,False,False,True
" 

SELECT region___nuts_2006_ 
FROM table_2293510_1 
WHERE ppp__million_€_ = 23164;
",select region___nuts_2006_ from table_2293510_1 where ppp__million_€_ = 23164,True,1.0,1.0,False,False,True
" 
SELECT * FROM employees WHERE employee_id NOT IN (SELECT employee_id FROM job_history);
",select * from employees where not employee_id in (select employee_id from job_history),False,1.0,1.0,False,True,True
" 

SELECT pinyin FROM table_2135222_2 WHERE simplified = '虞城县';
","select pinyin from table_2135222_2 where simplified = ""虞城县""",True,1.0,1.0,False,False,True
" 
SELECT name, country FROM singer WHERE song_name LIKE '%Hey%';
","select name, country from singer where song_name like '%hey%'",True,1.0,1.0,False,False,True
" 
SELECT democratic_coalition FROM table_2651755_1 WHERE together_we_can_do_more = 'Sergio Castro (PC)'
","select democratic_coalition from table_2651755_1 where together_we_can_do_more = ""sergio castro ( pc )""",False,0.0,0.75,False,False,True
